SpriteSystemCreate_7a71c	SpriteSystemCreate	7a71c	126
MeshCreate_79f2c	MeshCreate	79f2c	132
EnableClip_7cab0	EnableClip	7cab0	132
ReloadTextures_7e8e4	ReloadTextures	7e8e4	140
TextureCreate_79a34	TextureCreate	79a34	150
SpriteSystemCreate_7a648	SpriteSystemCreate	7a648	170
Resume_7e828	Resume	7e828	178
Image2DCreate_79c78	Image2DCreate	79c78	186
TransformAddMeshId_7b1c6	TransformAddMeshId	7b1c6	194
MaterialCreate_79e4c	MaterialCreate	79e4c	206
MeshCreate_79d5c	MeshCreate	79d5c	216
TransformGet2DPickedTextureRegion_7b590	TransformGet2DPickedTextureRegion	7b590	218
FontCreate_79b14	FontCreate	79b14	220
TransformCreate_7af64	TransformCreate	7af64	250
Initialize_7e6bc	Initialize	7e6bc	250
CameraIsPointinViewFrustum_7ba98	CameraIsPointinViewFrustum	7ba98	258
CameraIsSphereinViewFrustum_7bbb8	CameraIsSphereinViewFrustum	7bbb8	272
GetLine_7c354	GetLine	7c354	276
DrawStringColor_78274	DrawStringColor	78274	308
DrawImage2D_78c48	DrawImage2D	78c48	312
SetProjectionMatrix3d_7b808	SetProjectionMatrix3d	7b808	324
FogSetParameter_7cf28	FogSetParameter	7cf28	324
TransformGet2DPickedTextureRegion_7b424	TransformGet2DPickedTextureRegion	7b424	354
DrawSpriteSystem_7ac20	DrawSpriteSystem	7ac20	362
ResetPersMatrix_7d0b4	ResetPersMatrix	7d0b4	380
SetMatForGlow_7d24c	SetMatForGlow	7d24c	380
GetScreenPosition_7bfb4	GetScreenPosition	7bfb4	388
_PaintCanvas_77a70	~PaintCanvas	77a70	394
DrawSpriteSystem_7aa70	DrawSpriteSystem	7aa70	396
DrawSpriteSystem_7adb0	DrawSpriteSystem	7adb0	406
DrawLine_794d8	DrawLine	794d8	408
GetLineArray_7c488	GetLineArray	7c488	422
DrawImage2D_78dd0	DrawImage2D	78dd0	462
DrawRegion2D_78818	DrawRegion2D	78818	538
DrawTransform_796a0	DrawTransform	796a0	550
ReleaseAllResources_77c84	ReleaseAllResources	77c84	552
GetScreenPosition_7bd58	GetScreenPosition	7bd58	576
DrawRegion2D_78538	DrawRegion2D	78538	686
DrawImage2D_78fc0	DrawImage2D	78fc0	686
SetGameOrientation_7e3fc	SetGameOrientation	7e3fc	696
SetBlendMode_7cb48	SetBlendMode	7cb48	730
DrawMesh_7e978	DrawMesh	7e978	1262
